Depth (m),Temperature (°C)
1469.002,21.560
1469.256,21.527
1469.510,21.515
1469.764,21.477
1470.018,21.507
1470.273,21.684
1470.527,21.842
1470.781,21.928
1471.035,21.964
1471.289,21.862
1471.544,21.698
1471.798,21.531
1472.052,21.485
1472.306,21.519
1472.560,21.558
1472.815,21.600
1473.069,21.677
1473.323,21.818
1473.577,21.936
1473.831,21.870
1474.086,21.701
1474.340,21.619
1474.594,21.587
1474.848,21.542
1475.102,21.529
1475.357,21.515
1475.611,21.597
1475.865,21.764
1476.119,21.874
1476.373,21.903
1476.628,21.845
1476.882,21.731
1477.136,21.631
1477.390,21.584
1477.644,21.563
1477.899,21.450
1478.153,21.420
1478.407,21.590
1478.661,21.740
1478.915,21.863
1479.170,21.954
1479.424,21.887
1479.678,21.765
1479.932,21.660
1480.186,21.553
1480.441,21.511
1480.695,21.530
1480.949,21.504
1481.203,21.623
1481.457,21.793
1481.712,21.889
1481.966,21.892
1482.220,21.820
1482.474,21.689
1482.728,21.575
1482.983,21.501
1483.237,21.473
1483.491,21.501
1483.745,21.560
1483.999,21.616
1484.254,21.782
1484.508,21.924
1484.762,21.896
1485.016,21.810
1485.270,21.687
1485.525,21.546
1485.779,21.478
1486.033,21.485
1486.287,21.551
1486.541,21.644
1486.796,21.762
1487.050,21.884
1487.304,21.931
1487.558,21.912
1487.812,21.802
1488.067,21.666
1488.321,21.574
1488.575,21.528
1488.829,21.525
1489.083,21.511
1489.338,21.588
1489.592,21.668
1489.846,21.829
1490.100,21.962
1490.354,21.893
1490.609,21.746
1490.863,21.613
1491.117,21.494
1491.371,21.428
1491.625,21.444
1491.880,21.535
1492.134,21.647
1492.388,21.811
1492.642,21.896
1492.896,21.911
1493.151,21.868
1493.405,21.743
1493.659,21.584
1493.913,21.497
1494.167,21.510
1494.422,21.454
1494.676,21.436
1494.930,21.635
1495.184,21.854
1495.438,21.925
1495.693,21.853
1495.947,21.792
1496.201,21.697
1496.455,21.537
1496.709,21.500
1496.964,21.504
1497.218,21.500
1497.472,21.562
1497.726,21.686
1497.980,21.795
1498.235,21.868
1498.489,21.853
1498.743,21.760
1498.997,21.635
1499.251,21.499
1499.506,21.428
1499.760,21.407
1500.014,21.441
1500.268,21.534
1500.522,21.688
1500.777,21.803
1501.031,21.830
1501.285,21.780
1501.539,21.683
1501.793,21.530
1502.048,21.462
1502.302,21.503
1502.556,21.518
1502.810,21.521
1503.064,21.641
1503.319,21.724
1503.573,21.718
1503.827,21.771
1504.081,21.801
1504.335,21.688
1504.590,21.534
1504.844,21.442
1505.098,21.456
1505.352,21.502
1505.606,21.510
1505.861,21.564
1506.115,21.677
1506.369,21.795
1506.623,21.864
1506.877,21.790
1507.132,21.597
1507.386,21.463
1507.640,21.453
1507.894,21.414
1508.148,21.422
1508.403,21.480
1508.657,21.577
1508.911,21.679
1509.165,21.737
1509.419,21.667
1509.674,21.593
1509.928,21.525
1510.182,21.521
1510.436,21.458
1510.690,21.431
1510.945,21.447
1511.199,21.423
1511.453,21.491
1511.707,21.585
1511.961,21.663
1512.215,21.648
1512.470,21.572
1512.724,21.463
1512.978,21.351
1513.232,21.293
1513.486,21.292
1513.741,21.391
1513.995,21.518
1514.249,21.585
1514.503,21.673
1514.757,21.729
1515.012,21.668
1515.266,21.509
1515.520,21.382
1515.774,21.379
1516.028,21.398
1516.283,21.429
1516.537,21.477
1516.791,21.491
1517.045,21.526
1517.299,21.625
1517.554,21.660
1517.808,21.592
1518.062,21.457
1518.316,21.382
1518.570,21.348
1518.825,21.330
1519.079,21.383
1519.333,21.485
1519.587,21.530
1519.841,21.534
1520.096,21.592
1520.350,21.599
1520.604,21.550
1520.858,21.477
1521.112,21.388
1521.367,21.289
1521.621,21.189
1521.875,21.186
1522.129,21.340
1522.383,21.471
1522.638,21.528
1522.892,21.577
1523.146,21.621
1523.400,21.578
1523.654,21.420
1523.909,21.273
1524.163,21.212
1524.417,21.217
1524.671,21.298
1524.925,21.347
1525.180,21.407
1525.434,21.484
1525.688,21.543
1525.942,21.547
1526.196,21.456
1526.451,21.358
1526.705,21.309
1526.959,21.253
1527.213,21.204
1527.467,21.226
1527.722,21.298
1527.976,21.406
1528.230,21.542
1528.484,21.568
1528.738,21.474
1528.993,21.349
1529.247,21.269
1529.501,21.205
1529.755,21.097
1530.009,21.065
1530.264,21.150
1530.518,21.342
1530.772,21.455
1531.026,21.387
1531.280,21.370
1531.535,21.409
1531.789,21.370
1532.043,21.231
1532.297,21.131
1532.551,21.128
1532.806,21.196
1533.060,21.242
1533.314,21.269
1533.568,21.356
1533.822,21.434
1534.077,21.488
1534.331,21.421
1534.585,21.282
1534.839,21.228
1535.093,21.197
1535.348,21.101
1535.602,21.078
1535.856,21.198
1536.110,21.331
1536.364,21.417
1536.619,21.430
1536.873,21.339
1537.127,21.171
1537.381,21.118
1537.635,21.119
1537.890,21.057
1538.144,21.018
1538.398,21.030
1538.652,21.152
1538.906,21.271
1539.161,21.351
1539.415,21.326
1539.669,21.299
1539.923,21.299
1540.177,21.162
1540.432,20.942
1540.686,20.915
1540.940,20.996
1541.194,21.006
1541.448,21.048
1541.703,21.092
1541.957,21.174
1542.211,21.321
1542.465,21.283
1542.719,21.173
1542.974,21.034
1543.228,20.916
1543.482,20.953
1543.736,21.038
1543.990,21.032
1544.245,21.022
1544.499,21.107
1544.753,21.230
1545.007,21.227
1545.261,21.170
1545.516,21.092
1545.770,21.030
1546.024,20.941
1546.278,20.899
1546.532,20.916
1546.787,20.963
1547.041,20.978
1547.295,21.057
1547.549,21.128
1547.803,21.121
1548.058,21.039
1548.312,20.943
1548.566,20.872
1548.820,20.854
1549.074,20.814
1549.329,20.778
1549.583,20.903
1549.837,21.027
1550.091,21.101
1550.345,21.124
1550.600,21.114
1550.854,21.028
1551.108,20.951
1551.362,20.895
1551.616,20.802
1551.871,20.788
1552.125,20.774
1552.379,20.778
1552.633,20.869
1552.887,21.011
1553.142,21.068
1553.396,21.054
1553.650,21.023
1553.904,20.872
1554.158,20.747
1554.413,20.756
1554.667,20.744
1554.921,20.784
1555.175,20.852
1555.429,20.911
1555.684,21.025
1555.938,21.089
1556.192,21.014
1556.446,20.837
1556.700,20.715
1556.955,20.676
1557.209,20.601
1557.463,20.546
1557.717,20.601
1557.971,20.704
1558.226,20.850
1558.480,20.954
1558.734,20.938
1558.988,20.845
1559.242,20.735
1559.497,20.656
1559.751,20.586
1560.005,20.575
1560.259,20.524
1560.513,20.480
1560.768,20.502
1561.022,20.602
1561.276,20.770
1561.530,20.852
1561.784,20.765
1562.039,20.613
1562.293,20.460
1562.547,20.402
1562.801,20.349
1563.055,20.303
1563.310,20.397
1563.564,20.543
1563.818,20.693
1564.072,20.776
1564.326,20.718
1564.581,20.583
1564.835,20.446
1565.089,20.425
1565.343,20.460
1565.597,20.484
1565.852,20.475
1566.106,20.524
1566.360,20.718
1566.614,20.862
1566.868,20.856
1567.123,20.791
1567.377,20.787
1567.631,20.756
1567.885,20.650
1568.139,20.557
1568.394,20.548
1568.648,20.584
1568.902,20.672
1569.156,20.789
1569.410,20.924
1569.665,20.995
1569.919,20.962
1570.173,20.835
1570.427,20.739
1570.681,20.624
1570.936,20.587
1571.190,20.644
1571.444,20.714
1571.698,20.818
1571.952,20.950
1572.207,21.117
1572.461,21.176
1572.715,21.088
1572.969,20.974
1573.223,20.882
1573.478,20.808
1573.732,20.726
1573.986,20.654
1574.240,20.654
1574.494,20.682
1574.749,20.817
1575.003,20.941
1575.257,20.968
1575.511,21.092
1575.765,21.162
1576.020,20.941
1576.274,20.772
1576.528,20.763
1576.782,20.836
1577.036,20.883
1577.291,20.937
1577.545,20.954
1577.799,21.041
1578.053,21.175
1578.307,21.183
1578.562,21.088
1578.816,20.983
1579.070,20.941
1579.324,20.896
1579.578,20.824
1579.833,20.805
1580.087,20.950
1580.341,21.049
1580.595,21.082
1580.849,21.150
1581.104,21.224
1581.358,21.216
1581.612,21.089
1581.866,20.917
1582.120,20.833
1582.374,20.827
1582.629,20.860
1582.883,20.912
1583.137,21.018
1583.391,21.182
1583.645,21.310
1583.900,21.327
1584.154,21.245
1584.408,21.122
1584.662,21.007
1584.916,20.923
1585.171,20.910
1585.425,20.931
1585.679,20.997
1585.933,21.083
1586.187,21.180
1586.442,21.316
1586.696,21.362
1586.950,21.225
1587.204,21.060
1587.458,20.936
1587.713,20.916
1587.967,21.024
1588.221,21.109
1588.475,21.093
1588.729,21.125
1588.984,21.236
1589.238,21.307
1589.492,21.297
1589.746,21.210
1590.000,21.108
1590.255,20.995
1590.509,20.950
1590.763,20.980
1591.017,20.999
1591.271,21.104
1591.526,21.256
1591.780,21.333
1592.034,21.380
1592.288,21.450
1592.542,21.445
1592.797,21.249
1593.051,21.051
1593.305,20.977
1593.559,21.049
1593.813,21.106
1594.068,21.132
1594.322,21.259
1594.576,21.414
1594.830,21.495
1595.084,21.427
1595.339,21.286
1595.593,21.217
1595.847,21.105
1596.101,21.023
1596.355,21.078
1596.610,21.082
1596.864,21.080
1597.118,21.182
1597.372,21.330
1597.626,21.415
1597.881,21.462
1598.135,21.408
1598.389,21.308
1598.643,21.218
1598.897,21.199
1599.152,21.168
1599.406,21.117
1599.660,21.179
1599.914,21.311
1600.168,21.382
1600.423,21.419
1600.677,21.477
1600.931,21.443
1601.185,21.349
1601.439,21.221
1601.694,21.114
1601.948,21.098
1602.202,21.122
1602.456,21.242
1602.710,21.370
1602.965,21.501
1603.219,21.504
1603.473,21.450
1603.727,21.488
1603.981,21.492
1604.236,21.336
1604.490,21.183
1604.744,21.155
1604.998,21.218
1605.252,21.265
1605.507,21.271
1605.761,21.407
1606.015,21.545
1606.269,21.611
1606.523,21.550
1606.778,21.403
1607.032,21.260
1607.286,21.224
1607.540,21.176
1607.794,21.175
1608.049,21.248
1608.303,21.403
1608.557,21.548
1608.811,21.628
1609.065,21.668
1609.320,21.642
1609.574,21.474
1609.828,21.292
1610.082,21.234
1610.336,21.311
1610.591,21.419
1610.845,21.455
1611.099,21.502
1611.353,21.516
1611.607,21.554
1611.862,21.607
1612.116,21.566
1612.370,21.460
1612.624,21.345
1612.878,21.260
1613.133,21.271
1613.387,21.341
1613.641,21.407
1613.895,21.465
1614.149,21.555
1614.404,21.610
1614.658,21.581
1614.912,21.506
1615.166,21.379
1615.420,21.216
1615.675,21.212
1615.929,21.316
1616.183,21.342
1616.437,21.347
1616.691,21.455
1616.946,21.622
1617.200,21.696
1617.454,21.736
1617.708,21.664
1617.962,21.541
1618.217,21.369
1618.471,21.240
1618.725,21.249
1618.979,21.284
1619.233,21.327
1619.488,21.478
1619.742,21.624
1619.996,21.694
1620.250,21.677
1620.504,21.659
1620.759,21.622
1621.013,21.463
1621.267,21.312
1621.521,21.231
1621.775,21.256
1622.030,21.392
1622.284,21.509
1622.538,21.611
1622.792,21.695
1623.046,21.683
1623.301,21.616
1623.555,21.571
1623.809,21.501
1624.063,21.372
1624.317,21.298
1624.572,21.333
1624.826,21.376
1625.080,21.441
1625.334,21.543
1625.588,21.678
1625.843,21.763
1626.097,21.797
1626.351,21.660
1626.605,21.419
1626.859,21.288
1627.114,21.230
1627.368,21.234
1627.622,21.339
1627.876,21.550
1628.130,21.760
1628.385,21.855
1628.639,21.803
1628.893,21.742
1629.147,21.659
1629.401,21.453
1629.656,21.353
1629.910,21.328
1630.164,21.356
1630.418,21.414
1630.672,21.453
1630.927,21.550
1631.181,21.719
1631.435,21.766
1631.689,21.750
1631.943,21.645
1632.198,21.513
1632.452,21.367
1632.706,21.311
1632.960,21.340
1633.214,21.430
1633.469,21.455
1633.723,21.534
1633.977,21.645
1634.231,21.735
1634.485,21.719
1634.740,21.629
1634.994,21.553
1635.248,21.443
1635.502,21.324
1635.756,21.286
1636.011,21.362
1636.265,21.540
1636.519,21.680
1636.773,21.699
1637.027,21.747
1637.282,21.828
1637.536,21.702
1637.790,21.526
1638.044,21.417
1638.298,21.364
1638.553,21.375
1638.807,21.395
1639.061,21.488
1639.315,21.638
1639.569,21.766
1639.824,21.817
1640.078,21.792
1640.332,21.636
1640.586,21.453
1640.840,21.341
1641.095,21.298
1641.349,21.304
1641.603,21.338
1641.857,21.426
1642.111,21.565
1642.366,21.711
1642.620,21.815
1642.874,21.789
1643.128,21.658
1643.382,21.459
1643.637,21.406
1643.891,21.378
1644.145,21.319
1644.399,21.296
1644.653,21.405
1644.908,21.592
1645.162,21.729
1645.416,21.787
1645.670,21.750
1645.924,21.610
1646.179,21.522
1646.433,21.504
1646.687,21.423
1646.941,21.316
1647.195,21.334
1647.450,21.400
1647.704,21.544
1647.958,21.733
1648.212,21.839
1648.466,21.834
1648.721,21.742
1648.975,21.544
1649.229,21.381
1649.483,21.279
1649.737,21.252
1649.992,21.265
1650.246,21.363
1650.500,21.535
1650.754,21.661
1651.008,21.712
1651.263,21.767
1651.517,21.728
1651.771,21.602
1652.025,21.480
1652.279,21.394
1652.533,21.321
1652.788,21.323
1653.042,21.404
1653.296,21.539
1653.550,21.686
1653.804,21.811
1654.059,21.819
1654.313,21.676
1654.567,21.498
1654.821,21.395
1655.075,21.335
1655.330,21.248
1655.584,21.296
1655.838,21.421
1656.092,21.588
1656.346,21.750
1656.601,21.831
1656.855,21.854
1657.109,21.755
1657.363,21.527
1657.617,21.347
1657.872,21.291
1658.126,21.284
1658.380,21.271
1658.634,21.349
1658.888,21.475
1659.143,21.624
1659.397,21.757
1659.651,21.808
1659.905,21.819
1660.159,21.693
1660.414,21.456
1660.668,21.305
1660.922,21.256
1661.176,21.222
1661.430,21.298
1661.685,21.496
1661.939,21.696
1662.193,21.784
1662.447,21.804
1662.701,21.702
1662.956,21.498
1663.210,21.346
1663.464,21.317
1663.718,21.236
1663.972,21.214
1664.227,21.315
1664.481,21.425
1664.735,21.575
1664.989,21.701
1665.243,21.735
1665.498,21.668
1665.752,21.534
1666.006,21.351
1666.260,21.176
1666.514,21.134
1666.769,21.211
1667.023,21.296
1667.277,21.364
1667.531,21.482
1667.785,21.658
1668.040,21.754
1668.294,21.660
1668.548,21.504
1668.802,21.364
1669.056,21.198
1669.311,21.110
1669.565,21.130
1669.819,21.229
1670.073,21.393
1670.327,21.486
1670.582,21.624
1670.836,21.707
1671.090,21.504
1671.344,21.276
1671.598,21.210
1671.853,21.180
1672.107,21.193
1672.361,21.192
1672.615,21.175
1672.869,21.281
1673.124,21.412
1673.378,21.541
1673.632,21.645
1673.886,21.598
1674.140,21.415
1674.395,21.234
1674.649,21.094
1674.903,21.025
1675.157,21.012
1675.411,21.062
1675.666,21.208
1675.920,21.400
1676.174,21.584
1676.428,21.639
1676.682,21.671
1676.937,21.569
1677.191,21.357
1677.445,21.059
1677.699,20.921
1677.953,21.002
1678.208,21.130
1678.462,21.277
1678.716,21.442
1678.970,21.544
1679.224,21.587
1679.479,21.564
1679.733,21.392
1679.987,21.212
1680.241,21.075
1680.495,20.958
1680.750,20.907
1681.004,21.017
1681.258,21.190
1681.512,21.265
1681.766,21.390
1682.021,21.499
1682.275,21.434
1682.529,21.319
1682.783,21.144
1683.037,20.997
1683.292,20.904
1683.546,20.859
1683.800,20.967
1684.054,21.081
1684.308,21.138
1684.563,21.257
1684.817,21.385
1685.071,21.415
1685.325,21.237
1685.579,20.984
1685.834,20.853
1686.088,20.801
1686.342,20.761
1686.596,20.807
1686.850,20.930
1687.105,21.082
1687.359,21.296
1687.613,21.440
1687.867,21.402
1688.121,21.282
1688.376,21.087
1688.630,20.856
1688.884,20.650
1689.138,20.590
1689.392,20.672
1689.647,20.791
1689.901,20.945
1690.155,21.160
1690.409,21.392
1690.663,21.416
1690.918,21.207
1691.172,20.859
1691.426,20.618
1691.680,20.531
1691.934,20.527
1692.189,20.652
1692.443,20.774
1692.697,20.849
1692.951,21.003
1693.205,21.201
1693.460,21.265
1693.714,21.043
1693.968,20.847
1694.222,20.687
1694.476,20.499
1694.731,20.440
1694.985,20.504
1695.239,20.607
1695.493,20.778
1695.747,20.960
1696.002,21.149
1696.256,21.233
1696.510,21.119
1696.764,20.836
1697.018,20.581
1697.273,20.511
1697.527,20.391
1697.781,20.356
1698.035,20.493
1698.289,20.646
1698.544,20.799
1698.798,20.922
1699.052,20.942
1699.306,20.875
1699.560,20.705
1699.815,20.486
1700.069,20.379
1700.323,20.339
1700.577,20.355
1700.831,20.481
1701.086,20.620
1701.340,20.791
1701.594,20.920
1701.848,20.943
1702.102,20.836
1702.357,20.617
1702.611,20.388
1702.865,20.262
1703.119,20.273
1703.373,20.330
1703.628,20.417
1703.882,20.516
1704.136,20.590
1704.390,20.679
1704.644,20.698
1704.899,20.634
1705.153,20.522
1705.407,20.347
1705.661,20.240
1705.915,20.187
1706.170,20.194
1706.424,20.296
1706.678,20.386
1706.932,20.481
1707.186,20.583
1707.441,20.617
1707.695,20.637
1707.949,20.519
1708.203,20.297
1708.457,20.136
1708.712,20.099
1708.966,20.178
1709.220,20.315
1709.474,20.440
1709.728,20.578
1709.983,20.730
1710.237,20.868
1710.491,20.898
1710.745,20.753
1710.999,20.507
1711.254,20.337
1711.508,20.263
1711.762,20.292
1712.016,20.371
1712.270,20.445
1712.525,20.636
1712.779,20.894
1713.033,21.104
1713.287,21.112
1713.541,20.903
1713.796,20.658
1714.050,20.439
1714.304,20.292
1714.558,20.312
1714.812,20.390
1715.067,20.495
1715.321,20.651
1715.575,20.861
1715.829,21.017
1716.083,21.129
1716.338,21.164
1716.592,20.858
1716.846,20.479
1717.100,20.286
1717.354,20.297
1717.609,20.402
1717.863,20.547
1718.117,20.739
1718.371,20.962
1718.625,21.155
1718.880,21.229
1719.134,21.200
1719.388,21.028
1719.642,20.727
1719.896,20.453
1720.151,20.401
1720.405,20.557
1720.659,20.719
1720.913,20.805
1721.167,20.928
1721.422,21.097
1721.676,21.251
1721.930,21.191
1722.184,21.042
1722.438,20.868
1722.692,20.682
1722.947,20.571
1723.201,20.579
1723.455,20.598
1723.709,20.709
1723.963,20.960
1724.218,21.219
1724.472,21.347
1724.726,21.346
1724.980,21.187
1725.234,21.007
1725.489,20.858
1725.743,20.759
1725.997,20.734
1726.251,20.777
1726.505,20.920
1726.760,21.084
1727.014,21.260
1727.268,21.454
1727.522,21.500
1727.776,21.368
1728.031,21.110
1728.285,20.843
1728.539,20.675
1728.793,20.690
1729.047,20.794
1729.302,20.849
1729.556,20.951
1729.810,21.177
1730.064,21.412
1730.318,21.531
1730.573,21.517
1730.827,21.293
1731.081,20.991
1731.335,20.821
1731.589,20.733
1731.844,20.732
1732.098,20.872
1732.352,20.938
1732.606,21.084
1732.860,21.402
1733.115,21.604
1733.369,21.570
1733.623,21.423
1733.877,21.162
1734.131,20.971
1734.386,20.892
1734.640,20.835
1734.894,20.927
1735.148,21.037
1735.402,21.199
1735.657,21.416
1735.911,21.613
1736.165,21.670
1736.419,21.580
1736.673,21.440
1736.928,21.124
1737.182,20.940
1737.436,20.964
1737.690,21.005
1737.944,21.003
1738.199,21.137
1738.453,21.328
1738.707,21.590
1738.961,21.757
1739.215,21.669
1739.470,21.404
1739.724,21.168
1739.978,21.071
1740.232,21.005
1740.486,20.976
1740.741,20.999
1740.995,21.114
1741.249,21.371
1741.503,21.671
1741.757,21.766
1742.012,21.698
1742.266,21.533
1742.520,21.364
1742.774,21.138
1743.028,20.965
1743.283,21.012
1743.537,21.155
1743.791,21.273
1744.045,21.341
1744.299,21.489
1744.554,21.694
1744.808,21.782
1745.062,21.690
1745.316,21.461
1745.570,21.230
1745.825,21.111
1746.079,21.076
1746.333,21.062
1746.587,21.151
1746.841,21.378
1747.096,21.580
1747.350,21.749
1747.604,21.773
1747.858,21.672
1748.112,21.504
1748.367,21.268
1748.621,21.102
1748.875,21.118
1749.129,21.140
1749.383,21.084
1749.638,21.223
1749.892,21.486
1750.146,21.714
1750.400,21.838
1750.654,21.829
1750.909,21.631
1751.163,21.329
1751.417,21.162
1751.671,21.126
1751.925,21.106
1752.180,21.102
1752.434,21.202
1752.688,21.508
1752.942,21.712
1753.196,21.736
1753.451,21.758
1753.705,21.697
1753.959,21.447
1754.213,21.188
1754.467,21.094
1754.722,21.155
1754.976,21.233
1755.230,21.292
1755.484,21.447
1755.738,21.647
1755.993,21.773
1756.247,21.847
1756.501,21.729
1756.755,21.572
1757.009,21.408
1757.264,21.226
1757.518,21.139
1757.772,21.160
1758.026,21.256
1758.280,21.414
1758.535,21.597
1758.789,21.719
1759.043,21.752
1759.297,21.704
1759.551,21.569
1759.806,21.395
1760.060,21.284
1760.314,21.209
1760.568,21.203
1760.822,21.269
1761.077,21.389
1761.331,21.536
1761.585,21.677
1761.839,21.831
1762.093,21.784
1762.348,21.663
1762.602,21.593
1762.856,21.475
1763.110,21.234
1763.364,21.202
1763.619,21.345
1763.873,21.423
1764.127,21.554
1764.381,21.696
1764.635,21.800
1764.890,21.848
1765.144,21.691
1765.398,21.514
1765.652,21.341
1765.906,21.263
1766.161,21.191
1766.415,21.172
1766.669,21.238
1766.923,21.387
1767.177,21.518
1767.432,21.680
1767.686,21.833
1767.940,21.825
1768.194,21.662
1768.448,21.475
1768.703,21.319
1768.957,21.191
1769.211,21.162
1769.465,21.219
1769.719,21.359
1769.974,21.505
1770.228,21.627
1770.482,21.660
1770.736,21.651
1770.990,21.586
1771.245,21.350
1771.499,21.223
1771.753,21.199
1772.007,21.195
1772.261,21.179
1772.516,21.356
1772.770,21.607
1773.024,21.723
1773.278,21.787
1773.532,21.797
1773.787,21.651
1774.041,21.549
1774.295,21.451
1774.549,21.273
1774.803,21.142
1775.058,21.119
1775.312,21.195
1775.566,21.395
1775.820,21.569
1776.074,21.738
1776.329,21.733
1776.583,21.668
1776.837,21.613
1777.091,21.408
1777.345,21.169
1777.600,21.095
1777.854,21.100
1778.108,21.173
1778.362,21.309
1778.616,21.499
1778.871,21.661
1779.125,21.777
1779.379,21.754
1779.633,21.619
1779.887,21.449
1780.142,21.264
1780.396,21.172
1780.650,21.131
1780.904,21.209
1781.158,21.289
1781.413,21.352
1781.667,21.562
1781.921,21.733
1782.175,21.717
1782.429,21.619
1782.684,21.458
1782.938,21.345
1783.192,21.202
1783.446,21.112
1783.700,21.171
1783.955,21.271
1784.209,21.398
1784.463,21.526
1784.717,21.640
1784.971,21.803
1785.226,21.796
1785.480,21.594
1785.734,21.481
1785.988,21.279
1786.242,21.191
1786.497,21.151
1786.751,21.113
1787.005,21.270
1787.259,21.497
1787.513,21.658
1787.768,21.701
1788.022,21.740
1788.276,21.556
1788.530,21.262
1788.784,21.176
1789.039,21.147
