Depth (m),Temperature (°C)
4634.799,60.975
4635.054,60.973
4635.308,60.826
4635.562,60.533
4635.816,60.481
4636.070,60.659
4636.325,60.797
4636.579,60.929
4636.833,60.873
4637.087,60.741
4637.341,60.683
4637.596,60.679
4637.850,60.810
4638.104,60.775
4638.358,60.701
4638.612,60.701
4638.867,60.696
4639.121,60.774
4639.375,60.749
4639.629,60.812
4639.883,60.969
4640.138,60.913
4640.392,60.913
4640.646,60.982
4640.900,60.949
4641.154,60.802
4641.409,60.620
4641.663,60.775
4641.917,60.906
4642.171,60.859
4642.425,60.761
4642.680,60.632
4642.934,60.702
4643.188,60.753
4643.442,60.813
4643.696,60.840
4643.951,60.863
4644.205,60.676
4644.459,60.563
4644.713,60.574
4644.967,60.520
4645.222,60.563
4645.476,60.916
4645.730,60.878
4645.984,60.646
4646.238,60.695
4646.493,60.545
4646.747,60.428
4647.001,60.571
4647.255,60.624
4647.509,60.429
4647.764,60.556
4648.018,60.812
4648.272,60.735
4648.526,60.461
4648.780,60.490
4649.035,60.880
4649.289,60.886
4649.543,60.894
4649.797,61.051
4650.051,60.968
4650.306,60.967
4650.560,60.944
4650.814,60.991
4651.068,60.893
4651.322,60.743
4651.577,60.970
4651.831,60.958
4652.085,60.714
4652.339,60.657
4652.593,60.774
4652.848,60.557
4653.102,60.340
4653.356,60.490
4653.610,60.924
4653.864,60.972
4654.119,60.719
4654.373,60.874
4654.627,60.829
4654.881,60.614
4655.135,60.375
4655.390,60.482
4655.644,60.824
4655.898,60.886
4656.152,60.593
4656.406,60.496
4656.661,60.623
4656.915,60.524
4657.169,60.449
4657.423,60.623
4657.677,60.646
4657.932,60.721
4658.186,60.692
4658.440,60.606
4658.694,60.688
4658.948,60.568
4659.203,60.747
4659.457,60.848
4659.711,60.921
4659.965,60.878
4660.219,60.893
4660.474,60.875
4660.728,60.769
4660.982,60.574
4661.236,60.698
4661.490,60.678
4661.745,60.553
4661.999,60.636
4662.253,60.836
4662.507,60.424
4662.761,60.458
4663.016,60.740
4663.270,60.600
4663.524,60.684
4663.778,60.851
4664.032,60.893
4664.287,61.007
4664.541,61.037
4664.795,60.947
4665.049,60.772
4665.303,60.905
4665.558,61.042
4665.812,60.737
4666.066,60.717
4666.320,60.878
4666.574,60.736
4666.829,60.776
4667.083,60.612
4667.337,60.553
4667.591,60.766
4667.845,61.111
4668.100,60.998
4668.354,60.720
4668.608,60.718
4668.862,60.960
4669.116,61.233
4669.371,60.990
4669.625,60.806
4669.879,60.802
4670.133,60.833
4670.387,60.924
4670.642,61.006
4670.896,60.776
4671.150,60.833
4671.404,61.034
4671.658,60.983
4671.912,60.932
4672.167,60.981
4672.421,60.960
4672.675,60.758
4672.929,60.820
4673.183,60.995
4673.438,61.013
4673.692,60.902
4673.946,60.880
4674.200,60.920
4674.454,60.882
4674.709,60.867
4674.963,60.672
4675.217,60.619
4675.471,60.844
4675.725,60.821
4675.980,60.899
4676.234,61.145
4676.488,61.124
4676.742,60.877
4676.996,60.743
4677.251,60.644
4677.505,60.821
4677.759,61.088
4678.013,61.046
4678.267,60.676
4678.522,60.889
4678.776,61.081
4679.030,61.028
4679.284,61.108
4679.538,60.956
4679.793,60.818
4680.047,60.835
4680.301,60.923
4680.555,61.086
4680.809,61.068
4681.064,60.861
4681.318,60.943
4681.572,61.039
4681.826,60.838
4682.080,60.647
4682.335,60.821
4682.589,61.084
4682.843,61.070
4683.097,60.929
4683.351,60.816
4683.606,60.847
4683.860,61.037
4684.114,61.120
4684.368,60.793
4684.622,60.607
4684.877,60.842
4685.131,61.083
4685.385,61.036
4685.639,60.919
4685.893,60.756
4686.148,60.760
4686.402,60.709
4686.656,60.965
4686.910,60.848
4687.164,60.812
4687.419,60.800
4687.673,60.813
4687.927,60.727
4688.181,60.811
4688.435,61.134
4688.690,61.300
4688.944,61.083
4689.198,60.805
4689.452,61.021
4689.706,60.996
4689.961,60.944
4690.215,60.922
4690.469,60.974
4690.723,60.868
4690.977,60.899
4691.232,60.931
4691.486,60.852
4691.740,61.044
4691.994,61.272
4692.248,61.119
4692.503,60.870
4692.757,60.792
4693.011,60.830
4693.265,60.822
4693.519,60.532
4693.774,60.591
4694.028,60.816
4694.282,60.764
4694.536,60.892
4694.790,61.083
4695.045,60.966
4695.299,60.744
4695.553,60.902
4695.807,61.064
4696.061,61.017
4696.316,60.859
4696.570,60.782
4696.824,61.095
4697.078,61.132
4697.332,61.032
4697.587,60.867
4697.841,60.946
4698.095,60.971
4698.349,60.983
4698.603,60.788
4698.858,60.896
4699.112,61.103
4699.366,61.074
4699.620,60.900
4699.874,60.773
4700.129,60.625
4700.383,60.496
4700.637,60.706
4700.891,60.961
4701.145,60.864
4701.400,60.844
4701.654,61.122
4701.908,60.991
4702.162,60.776
4702.416,60.632
4702.671,60.859
4702.925,61.034
4703.179,60.828
4703.433,60.922
4703.687,60.972
4703.942,60.856
4704.196,60.878
4704.450,61.030
4704.704,61.019
4704.958,61.064
4705.213,61.115
4705.467,60.934
4705.721,60.838
4705.975,60.753
4706.229,60.745
4706.484,60.799
4706.738,61.095
4706.992,61.190
4707.246,61.056
4707.500,60.874
4707.755,60.817
4708.009,60.824
4708.263,60.930
4708.517,61.049
4708.771,60.830
4709.026,60.711
4709.280,60.720
4709.534,60.927
4709.788,60.996
4710.042,60.829
4710.297,60.784
4710.551,60.845
4710.805,61.081
4711.059,61.056
4711.313,60.962
4711.568,61.006
4711.822,60.866
4712.076,60.720
4712.330,60.856
4712.584,60.912
4712.839,60.736
4713.093,60.752
4713.347,60.999
4713.601,61.131
4713.855,61.044
4714.110,61.003
4714.364,60.974
4714.618,61.012
4714.872,61.094
4715.126,61.206
4715.381,61.219
4715.635,61.122
4715.889,60.906
4716.143,60.711
4716.397,60.654
4716.652,61.013
4716.906,61.125
4717.160,61.046
4717.414,61.059
4717.668,60.902
4717.923,60.720
4718.177,60.807
4718.431,60.913
4718.685,60.999
4718.939,61.032
4719.194,60.994
4719.448,60.928
4719.702,61.032
4719.956,61.322
4720.210,61.124
4720.465,60.717
4720.719,60.788
4720.973,60.700
4721.227,60.884
4721.481,61.195
4721.736,61.054
4721.990,60.612
4722.244,60.609
4722.498,60.709
4722.752,60.983
4723.007,61.022
4723.261,60.945
4723.515,60.864
4723.769,60.894
4724.023,60.874
4724.278,60.847
4724.532,60.775
4724.786,60.679
4725.040,60.758
4725.294,60.977
4725.549,61.122
4725.803,61.064
4726.057,60.911
4726.311,60.946
4726.565,61.153
4726.820,61.165
4727.074,61.049
4727.328,61.099
4727.582,61.255
4727.836,61.112
4728.091,60.680
4728.345,60.796
4728.599,60.855
4728.853,60.946
4729.107,61.027
4729.362,61.071
4729.616,61.128
4729.870,61.033
4730.124,61.016
4730.378,61.161
4730.633,61.016
4730.887,60.859
4731.141,60.939
4731.395,61.092
4731.649,60.905
4731.904,60.928
4732.158,61.241
4732.412,61.061
4732.666,60.859
4732.920,60.856
4733.175,60.756
4733.429,60.872
4733.683,61.021
4733.937,60.990
4734.191,60.622
4734.446,60.612
4734.700,61.139
4734.954,61.478
4735.208,61.023
4735.462,60.714
4735.717,60.855
4735.971,60.869
4736.225,61.141
4736.479,61.098
4736.733,60.708
4736.988,60.797
4737.242,61.212
4737.496,61.328
4737.750,61.180
4738.004,61.011
4738.259,60.798
4738.513,61.075
4738.767,61.197
4739.021,61.000
4739.275,60.982
4739.530,60.995
4739.784,60.713
4740.038,60.724
4740.292,60.677
4740.546,60.772
4740.801,60.898
4741.055,61.042
4741.309,60.997
4741.563,60.987
4741.817,61.073
4742.071,61.148
4742.326,60.767
4742.580,60.543
4742.834,60.856
4743.088,61.025
4743.342,60.990
4743.597,61.048
4743.851,60.990
4744.105,61.075
4744.359,61.166
4744.613,61.043
4744.868,60.994
4745.122,60.936
4745.376,60.895
4745.630,60.925
4745.884,60.846
4746.139,60.945
4746.393,61.308
4746.647,61.474
4746.901,60.988
4747.155,60.920
4747.410,61.070
4747.664,61.031
4747.918,61.083
4748.172,61.271
4748.426,61.143
4748.681,61.096
4748.935,61.157
4749.189,60.942
4749.443,60.722
4749.697,60.753
4749.952,60.903
4750.206,61.321
4750.460,61.368
4750.714,61.240
4750.968,60.842
4751.223,60.769
4751.477,61.130
4751.731,61.023
4751.985,60.691
4752.239,60.840
4752.494,61.096
4752.748,60.878
4753.002,60.845
4753.256,60.970
4753.510,61.038
4753.765,61.066
4754.019,61.216
4754.273,61.113
4754.527,60.735
4754.781,60.685
4755.036,60.966
4755.290,60.853
4755.544,60.882
4755.798,61.099
4756.052,61.065
4756.307,61.084
4756.561,61.244
4756.815,60.989
4757.069,60.855
4757.323,61.289
4757.578,61.332
4757.832,61.249
4758.086,60.985
4758.340,60.911
4758.594,61.071
4758.849,61.217
4759.103,61.168
4759.357,61.172
4759.611,61.105
4759.865,60.969
4760.120,60.982
4760.374,60.984
4760.628,60.933
4760.882,61.049
4761.136,60.928
4761.391,60.624
4761.645,60.581
4761.899,60.757
4762.153,61.101
4762.407,61.095
4762.662,60.945
4762.916,61.110
4763.170,61.105
4763.424,61.030
4763.678,60.935
4763.933,61.277
4764.187,61.516
4764.441,61.590
4764.695,61.136
4764.949,60.695
4765.204,60.700
4765.458,60.691
4765.712,60.863
4765.966,61.174
4766.220,61.276
4766.475,61.186
4766.729,60.985
4766.983,61.043
4767.237,61.136
4767.491,61.027
4767.746,60.845
4768.000,60.979
4768.254,61.186
4768.508,61.155
4768.762,61.001
4769.017,61.154
4769.271,61.246
4769.525,60.961
4769.779,60.868
4770.033,61.149
4770.288,61.195
4770.542,61.196
4770.796,61.225
4771.050,61.207
4771.304,61.183
4771.559,61.075
4771.813,61.090
4772.067,61.054
4772.321,60.980
4772.575,60.745
4772.830,60.927
4773.084,60.918
4773.338,61.042
4773.592,61.313
4773.846,61.194
4774.101,61.063
4774.355,61.007
4774.609,61.022
4774.863,60.962
4775.117,61.057
4775.372,61.181
4775.626,61.212
4775.880,61.095
4776.134,61.087
4776.388,61.197
4776.643,61.207
4776.897,61.008
4777.151,61.049
4777.405,61.124
4777.659,61.234
4777.914,61.355
4778.168,61.309
4778.422,61.240
4778.676,61.235
4778.930,61.184
4779.185,61.119
4779.439,61.103
4779.693,61.004
4779.947,60.823
4780.201,60.859
4780.456,60.916
4780.710,61.052
4780.964,61.345
4781.218,61.336
4781.472,61.117
4781.727,61.160
4781.981,61.211
4782.235,61.290
4782.489,61.532
4782.743,61.432
4782.998,61.229
4783.252,60.947
4783.506,60.933
4783.760,61.092
4784.014,61.355
4784.269,61.376
4784.523,61.174
4784.777,61.246
4785.031,61.367
4785.285,61.499
4785.540,61.331
4785.794,61.154
4786.048,61.318
4786.302,61.259
4786.556,61.030
4786.811,60.991
4787.065,61.126
4787.319,61.215
4787.573,61.044
4787.827,60.864
4788.082,60.830
4788.336,61.196
4788.590,61.203
4788.844,61.094
4789.098,60.979
4789.353,61.007
4789.607,61.058
4789.861,61.298
4790.115,61.321
4790.369,60.954
4790.624,60.868
4790.878,61.208
4791.132,61.204
4791.386,61.109
4791.640,61.106
4791.895,61.241
4792.149,61.432
4792.403,61.509
4792.657,61.077
4792.911,60.794
4793.166,60.877
4793.420,61.190
4793.674,61.186
4793.928,60.964
4794.182,60.770
4794.437,60.972
4794.691,61.326
4794.945,61.554
4795.199,61.377
4795.453,61.222
4795.708,61.029
4795.962,60.968
4796.216,60.877
4796.470,61.148
4796.724,61.297
4796.979,61.029
4797.233,61.099
4797.487,61.525
4797.741,61.525
4797.995,61.263
4798.250,60.911
4798.504,60.721
4798.758,60.719
4799.012,60.903
4799.266,60.931
4799.521,61.003
4799.775,61.052
4800.029,61.247
4800.283,61.476
4800.537,61.403
4800.792,61.279
4801.046,61.254
4801.300,61.216
4801.554,61.306
4801.808,61.370
4802.063,61.336
4802.317,61.076
4802.571,61.031
4802.825,60.958
4803.079,61.004
4803.334,60.768
4803.588,60.707
4803.842,60.965
4804.096,60.883
4804.350,60.950
4804.605,61.381
4804.859,61.746
4805.113,61.384
4805.367,61.093
4805.621,61.003
4805.876,60.910
4806.130,60.851
4806.384,61.003
4806.638,60.889
4806.892,60.985
4807.147,61.127
4807.401,61.313
4807.655,61.447
4807.909,61.368
4808.163,61.267
4808.418,61.263
4808.672,61.285
4808.926,61.143
4809.180,61.130
4809.434,61.222
4809.689,61.241
4809.943,61.435
4810.197,61.445
4810.451,61.035
4810.705,61.051
4810.960,61.027
4811.214,60.728
4811.468,60.753
4811.722,60.999
4811.976,61.287
4812.230,61.320
4812.485,61.010
4812.739,60.816
4812.993,60.829
4813.247,61.050
4813.501,61.181
4813.756,61.291
4814.010,61.168
4814.264,61.085
4814.518,60.968
4814.772,61.103
4815.027,61.128
4815.281,61.443
4815.535,61.634
4815.789,61.407
4816.043,61.140
4816.298,61.163
4816.552,61.257
4816.806,61.117
4817.060,61.082
4817.314,61.041
4817.569,60.862
4817.823,60.636
4818.077,60.805
4818.331,60.978
4818.585,61.108
4818.840,61.211
4819.094,61.252
4819.348,61.057
4819.602,60.824
4819.856,60.562
4820.111,60.721
4820.365,61.229
4820.619,61.349
4820.873,61.069
4821.127,60.934
4821.382,61.042
4821.636,60.974
4821.890,60.848
4822.144,60.730
4822.398,60.709
4822.653,60.826
4822.907,60.978
4823.161,60.997
4823.415,60.951
4823.669,60.977
4823.924,61.082
4824.178,61.065
4824.432,61.028
4824.686,61.147
4824.940,61.261
4825.195,61.077
4825.449,60.921
4825.703,60.952
4825.957,61.066
4826.211,60.920
4826.466,60.784
4826.720,60.798
4826.974,61.054
4827.228,61.341
4827.482,61.200
4827.737,60.773
4827.991,60.656
4828.245,60.882
4828.499,61.175
4828.753,61.082
4829.008,60.976
4829.262,60.890
4829.516,60.993
4829.770,61.037
4830.024,61.016
4830.279,60.974
4830.533,61.061
4830.787,61.016
4831.041,60.899
4831.295,60.879
4831.550,60.976
4831.804,60.904
4832.058,61.001
4832.312,61.245
4832.566,61.323
4832.821,61.080
4833.075,60.925
4833.329,60.970
4833.583,60.891
4833.837,60.808
4834.092,60.977
4834.346,61.069
4834.600,60.933
4834.854,61.220
4835.108,61.319
4835.363,61.003
4835.617,60.850
4835.871,60.987
4836.125,61.111
4836.379,61.021
4836.634,61.073
4836.888,61.236
4837.142,61.327
4837.396,61.188
4837.650,60.749
4837.905,60.959
4838.159,61.159
4838.413,60.978
4838.667,60.930
4838.921,61.290
4839.176,61.234
4839.430,60.873
4839.684,60.818
4839.938,60.836
4840.192,60.834
4840.447,60.882
4840.701,61.117
4840.955,61.368
4841.209,61.156
4841.463,60.794
4841.718,60.769
4841.972,60.862
4842.226,60.979
4842.480,60.985
4842.734,60.929
4842.989,60.834
4843.243,61.176
4843.497,61.212
4843.751,61.103
4844.005,61.164
4844.260,61.299
4844.514,61.172
4844.768,60.862
4845.022,60.917
4845.276,61.021
4845.531,61.037
4845.785,60.925
4846.039,60.814
4846.293,60.728
4846.547,60.789
4846.802,61.023
4847.056,61.097
4847.310,61.071
4847.564,60.995
4847.818,60.827
4848.073,60.906
4848.327,61.143
4848.581,61.130
4848.835,61.196
4849.089,61.133
4849.344,61.044
4849.598,61.055
4849.852,60.878
4850.106,60.857
4850.360,60.968
4850.615,61.066
4850.869,61.149
4851.123,60.943
4851.377,60.804
4851.631,60.835
4851.886,61.111
4852.140,61.067
4852.394,61.095
4852.648,61.044
4852.902,60.898
4853.157,60.867
4853.411,61.020
4853.665,61.180
4853.919,61.144
4854.173,60.859
4854.428,60.811
4854.682,60.661
4854.936,60.749
4855.190,61.014
4855.444,60.909
4855.699,60.875
4855.953,60.819
4856.207,60.860
4856.461,61.022
4856.715,61.042
4856.970,61.033
4857.224,60.975
4857.478,60.932
4857.732,60.816
4857.986,60.932
4858.241,61.005
4858.495,60.922
4858.749,60.878
4859.003,60.964
4859.257,61.002
4859.512,61.028
4859.766,61.173
4860.020,61.305
4860.274,61.154
4860.528,61.205
4860.783,61.140
4861.037,61.061
4861.291,61.196
4861.545,61.314
4861.799,61.055
4862.054,61.047
4862.308,60.973
4862.562,60.975
4862.816,61.131
4863.070,61.156
4863.325,60.997
4863.579,60.860
4863.833,60.800
4864.087,61.143
4864.341,61.263
4864.596,61.030
4864.850,60.914
4865.104,60.944
4865.358,61.089
4865.612,61.156
4865.867,60.882
4866.121,60.715
4866.375,60.592
4866.629,60.502
4866.883,60.579
4867.138,60.730
4867.392,60.646
4867.646,60.554
4867.900,60.852
4868.154,61.161
4868.409,61.146
4868.663,60.979
4868.917,60.784
4869.171,60.777
4869.425,60.841
4869.680,60.874
4869.934,60.970
4870.188,61.081
4870.442,61.177
4870.696,61.288
4870.951,61.081
4871.205,60.795
4871.459,61.001
4871.713,61.027
4871.967,61.135
4872.222,61.017
4872.476,60.950
4872.730,60.981
4872.984,60.935
4873.238,60.694
4873.493,60.704
4873.747,60.918
4874.001,60.998
4874.255,61.006
4874.509,60.985
4874.764,60.841
4875.018,60.824
4875.272,61.002
4875.526,61.122
4875.780,61.033
4876.035,60.852
4876.289,60.809
4876.543,60.617
4876.797,60.678
4877.051,60.599
4877.306,60.653
4877.560,60.844
4877.814,61.147
4878.068,61.218
4878.322,61.056
4878.577,60.801
4878.831,60.701
4879.085,60.817
4879.339,60.983
4879.593,61.074
4879.848,60.988
4880.102,60.797
4880.356,60.888
4880.610,60.756
4880.864,60.552
4881.119,60.822
4881.373,60.957
4881.627,60.806
4881.881,60.838
4882.135,61.111
4882.389,61.102
4882.644,60.766
4882.898,60.814
4883.152,61.057
4883.406,60.979
4883.660,60.717
4883.915,60.632
4884.169,60.791
4884.423,61.030
4884.677,60.985
4884.931,61.149
4885.186,61.260
4885.440,61.071
4885.694,60.727
4885.948,60.731
4886.202,60.901
4886.457,60.950
4886.711,60.768
4886.965,60.465
4887.219,60.481
4887.473,60.955
4887.728,61.055
4887.982,60.626
4888.236,60.300
4888.490,60.694
4888.744,60.984
4888.999,60.774
4889.253,60.730
4889.507,60.933
4889.761,60.815
4890.015,60.705
4890.270,60.653
4890.524,60.765
4890.778,60.799
4891.032,60.679
4891.286,60.705
4891.541,60.872
4891.795,60.646
4892.049,60.440
4892.303,60.635
4892.557,60.906
4892.812,60.964
4893.066,61.080
4893.320,61.164
4893.574,61.026
4893.828,60.878
4894.083,60.731
4894.337,60.758
4894.591,60.979
4894.845,60.885
4895.099,60.851
4895.354,60.860
4895.608,60.685
4895.862,60.755
4896.116,60.782
4896.370,60.683
4896.625,60.801
4896.879,60.862
4897.133,60.696
4897.387,60.562
4897.641,60.629
4897.896,60.733
4898.150,60.808
4898.404,60.881
4898.658,61.130
4898.912,60.973
4899.167,60.738
4899.421,60.735
4899.675,60.789
4899.929,60.609
4900.183,60.747
4900.438,60.888
4900.692,61.056
4900.946,61.103
4901.200,61.173
4901.454,61.148
4901.709,61.012
4901.963,60.852
4902.217,60.827
4902.471,60.724
4902.725,60.745
4902.980,60.689
4903.234,60.544
4903.488,60.613
4903.742,60.887
4903.996,60.987
4904.251,61.091
4904.505,61.099
4904.759,60.946
4905.013,60.961
4905.267,60.832
4905.522,60.741
4905.776,60.996
4906.030,61.015
4906.284,60.850
4906.538,61.015
4906.793,61.263
4907.047,61.023
4907.301,60.659
4907.555,60.911
4907.809,61.112
4908.064,60.872
4908.318,60.707
4908.572,60.775
4908.826,60.786
4909.080,60.584
4909.335,60.701
4909.589,60.876
4909.843,60.787
4910.097,60.562
4910.351,60.873
4910.606,61.055
4910.860,61.182
4911.114,61.262
4911.368,61.143
4911.622,61.088
4911.877,61.113
4912.131,61.034
4912.385,61.099
4912.639,61.118
4912.893,61.040
4913.148,61.162
4913.402,61.217
4913.656,60.988
4913.910,60.776
4914.164,60.771
4914.419,60.735
4914.673,60.903
4914.927,61.178
4915.181,61.224
4915.435,60.980
4915.690,60.796
4915.944,60.842
4916.198,60.724
4916.452,60.507
4916.706,60.514
4916.961,60.731
4917.215,60.964
4917.469,61.025
4917.723,61.076
4917.977,61.114
4918.232,60.977
4918.486,61.027
4918.740,60.910
4918.994,60.828
4919.248,60.986
4919.503,61.157
4919.757,61.014
4920.011,60.728
4920.265,60.607
4920.519,60.585
4920.774,60.680
4921.028,60.966
4921.282,61.108
4921.536,61.213
4921.790,61.136
4922.045,61.196
4922.299,61.190
4922.553,60.889
4922.807,60.728
4923.061,60.733
4923.316,60.546
4923.570,60.604
4923.824,60.992
4924.078,61.164
4924.332,60.975
4924.587,61.162
4924.841,61.169
4925.095,61.078
4925.349,60.985
4925.603,60.934
4925.858,60.751
4926.112,60.813
4926.366,60.805
4926.620,60.906
4926.874,60.788
4927.129,60.731
4927.383,60.783
4927.637,60.988
4927.891,61.096
4928.145,60.949
4928.400,60.835
4928.654,60.694
4928.908,60.881
4929.162,60.991
4929.416,60.975
4929.671,60.835
4929.925,60.588
4930.179,60.729
4930.433,60.842
4930.687,60.935
4930.942,60.871
4931.196,60.697
4931.450,60.965
4931.704,61.067
4931.958,60.916
4932.213,60.866
4932.467,61.054
4932.721,61.039
4932.975,60.995
4933.229,60.789
4933.484,60.548
4933.738,60.532
4933.992,60.586
4934.246,60.422
4934.500,60.602
4934.755,60.990
4935.009,61.208
4935.263,61.012
4935.517,60.640
4935.771,60.423
4936.026,60.475
4936.280,60.596
4936.534,60.723
4936.788,61.006
4937.042,60.940
4937.297,60.980
4937.551,60.972
4937.805,60.808
4938.059,60.840
4938.313,60.734
4938.568,60.521
4938.822,60.398
4939.076,60.582
4939.330,60.972
4939.584,60.863
4939.839,60.726
4940.093,60.936
4940.347,61.178
4940.601,60.852
4940.855,60.578
4941.110,60.745
4941.364,60.920
4941.618,60.796
4941.872,60.817
4942.126,60.847
4942.381,60.640
4942.635,60.577
4942.889,60.895
4943.143,60.757
4943.397,60.513
4943.652,60.565
4943.906,60.675
4944.160,60.820
4944.414,60.509
4944.668,60.350
4944.923,60.705
4945.177,60.987
4945.431,60.794
4945.685,60.699
4945.939,60.804
4946.194,60.733
4946.448,60.662
4946.702,60.712
4946.956,60.747
4947.210,60.661
4947.465,60.475
4947.719,60.520
4947.973,60.767
4948.227,60.887
4948.481,60.963
4948.736,60.965
4948.990,60.799
4949.244,60.842
4949.498,60.890
4949.752,60.791
4950.007,60.587
4950.261,60.711
4950.515,61.043
4950.769,60.981
4951.023,60.898
4951.278,60.927
4951.532,60.829
4951.786,60.618
4952.040,60.720
4952.294,60.890
4952.548,60.755
4952.803,60.638
4953.057,60.830
4953.311,60.891
4953.565,60.646
4953.819,60.634
4954.074,60.898
4954.328,60.910
4954.582,60.930
4954.836,60.742
